event_id,session_id,mode,event_type,event_ts,device_type,os,route_id,vehicle_id,from_station_id,to_station_id,latitude,longitude,speed_kmh,dwell_seconds,door_open,passenger_delta,load_factor,validator_id,inspector_id,incident_code,inspection_outcome,city,country,province
E201865,S7377779573,skytrain,speed_alert,2024-02-24 05:57:14,validator_gate,Linux,R054,V0624,S016,S025,49.312966,-123.20805,54.429601668690125,9,False,0,0.49,,,NONE,,Vancouver,CA,BC
E201866,S7350242206,skytrain,departure,2024-09-19 04:51:23,validator_gate,RTOS,R017,V0088,S021,S015,49.187311,-123.115704,35.80406888098675,22,False,0,0.85,,,NONE,,Vancouver,CA,BC
E201867,S5364950320,skytrain,tap_off,2024-11-16 22:55:31,vehicle_avl_unit,RTOS,R084,V0793,S024,S025,49.24067,-123.124321,37.34016908612749,24,False,-2,0.78,VAL01375,,NONE,,Vancouver,CA,BC
E201868,S7631004698,skytrain,gps_ping,2024-04-06 22:56:15,handheld_validator,Android,R039,V0417,S029,S016,49.183304,-123.190775,31.942593292441867,32,False,0,0.63,,,NONE,,Vancouver,CA,BC
E201869,S9288612323,wce,tap_on,2025-02-17 06:35:26,cctv,iOS,R065,V0303,S008,S006,49.216255,-123.200412,43.505753680873966,34,False,5,0.62,VAL02078,,NONE,,Vancouver,CA,BC
E201870,S4529879247,skytrain,tap_off,2025-01-18 20:35:52,vehicle_avl_unit,Linux,R054,V0809,S026,S013,49.38906,-123.047652,42.832680290191114,0,False,-4,0.78,VAL01014,,NONE,,Vancouver,CA,BC
E201871,S4514361911,skytrain,tap_on,2024-10-23 10:34:15,validator_gate,Embedded,R095,V0797,S010,S008,49.276166,-123.175501,44.16441336479364,27,False,8,0.83,VAL00819,,MINOR_DELAY,,Vancouver,CA,BC
E201872,S2519246535,skytrain,tap_off,2024-06-22 02:30:56,vehicle_avl_unit,RTOS,R049,V0665,S001,S020,49.247551,-123.003548,41.812652878390644,32,False,-2,0.46,VAL02121,,NONE,,Vancouver,CA,BC
E201873,S3938393003,bus,tap_on,2024-04-05 02:27:37,handheld_validator,Android,R077,V0399,S011,S009,49.301306,-123.214283,29.76159706306215,13,False,5,0.61,VAL00012,,NONE,,Vancouver,CA,BC
E201874,S2428040399,skytrain,tap_off,2024-09-05 21:07:24,validator_gate,Linux,R108,V0124,S028,S009,49.310077,-123.011127,35.99410825258233,29,False,-1,0.74,VAL00292,,NONE,,Vancouver,CA,BC
E201875,S2999390177,bus,gps_ping,2025-02-14 20:04:37,handheld_validator,iOS,R080,V0370,S019,S027,49.238842,-123.224107,34.59582944679073,40,False,0,0.49,,,OBSTRUCTION,,Vancouver,CA,BC
E201876,S7792511066,bus,door_open,2025-01-11 17:41:49,handheld_validator,Embedded,R003,V0302,S025,S016,49.299789,-123.202065,16.265468570290576,16,True,0,0.86,,,OBSTRUCTION,,Vancouver,CA,BC
E201877,S7397847642,skytrain,tap_on,2024-05-22 14:22:25,vehicle_avl_unit,Android,R046,V0234,S020,S024,49.333588,-123.128436,45.53443709986487,18,False,2,0.52,VAL01461,,NONE,,Vancouver,CA,BC
E201878,S5169958977,bus,tap_on,2025-05-08 09:16:36,validator_gate,RTOS,R047,V0070,S024,S004,49.243942,-123.120101,31.584532347358344,10,False,0,0.56,VAL01258,,NONE,,Vancouver,CA,BC
E201879,S7622503278,skytrain,tap_on,2024-08-08 23:36:40,cctv,iOS,R067,V0605,S006,S030,49.1676,-123.015973,44.4714424268643,48,False,0,0.41,VAL02219,,NONE,,Vancouver,CA,BC
E201880,S2966352898,skytrain,gps_ping,2025-04-25 01:12:26,vehicle_avl_unit,Android,R090,V0071,S015,S021,49.307788,-123.230889,42.416124104616664,11,False,0,0.19,,,NONE,,Vancouver,CA,BC
E201881,S6074319683,seabus,gps_ping,2024-10-10 13:26:59,validator_gate,iOS,R076,V0374,S027,S029,49.396586,-123.019194,24.89938489546908,9,False,0,0.76,,,NONE,,Vancouver,CA,BC
E201882,S7806025443,bus,tap_on,2024-07-19 20:58:52,handheld_validator,Linux,R019,V0587,S028,S019,49.308547,-123.024772,29.421550023944288,18,False,2,0.37,VAL01124,,NONE,,Vancouver,CA,BC
E201883,S1815582803,wce,tap_off,2024-09-22 02:17:30,onboard_sensor,iOS,R030,V0130,S015,S001,49.298482,-123.229201,41.858447394049136,36,False,-5,0.29,VAL02107,,NONE,,Vancouver,CA,BC
E201884,S2052449207,bus,gps_ping,2024-06-09 04:53:31,handheld_validator,Embedded,R072,V0163,S006,S020,49.161454,-123.001475,15.182602605282408,6,False,0,0.02,,,NONE,,Vancouver,CA,BC
E201885,S9419172091,bus,speed_alert,2024-02-12 20:54:53,handheld_validator,Linux,R088,V0043,S006,S016,49.159206,-123.012121,37.65238813536776,21,False,0,0.55,,,NONE,,Vancouver,CA,BC
E201886,S4515523711,bus,gps_ping,2025-02-18 21:17:41,handheld_validator,iOS,R038,V0652,S003,S007,49.199092,-123.210906,20.543901036833685,0,False,0,0.48,,,MEDICAL,,Vancouver,CA,BC
E201887,S3848468128,skytrain,gps_ping,2025-06-27 11:30:20,validator_gate,Android,R051,V0792,S002,S012,49.329541,-123.096131,41.60285246708112,22,False,0,0.52,,,NONE,,Vancouver,CA,BC
E201888,S1133763598,skytrain,fare_inspection,2024-12-13 16:33:42,vehicle_avl_unit,Android,R112,V0763,S008,S023,49.205727,-123.192594,28.32429651826744,39,False,0,0.39,VAL00243,INS0299,NONE,pass,Vancouver,CA,BC
E201889,S5009401729,bus,tap_on,2024-10-04 11:32:12,validator_gate,Linux,R041,V0776,S029,S020,49.193633,-123.197344,27.599886235853795,25,False,4,0.65,VAL00388,,NONE,,Vancouver,CA,BC
E201890,S3785910414,skytrain,tap_on,2024-04-18 09:20:50,validator_gate,iOS,R060,V0858,S015,S026,49.309662,-123.236766,34.21890987647074,26,False,4,0.53,VAL02066,,NONE,,Vancouver,CA,BC
E201891,S5917729054,bus,tap_on,2025-03-30 15:58:26,onboard_sensor,Android,R034,V0431,S017,S016,49.177217,-123.018496,36.634376859727624,41,False,3,0.53,VAL00552,,MINOR_DELAY,,Vancouver,CA,BC
E201892,S3067015978,wce,speed_alert,2024-11-26 17:14:54,vehicle_avl_unit,RTOS,R119,V0658,S024,S004,49.238944,-123.108353,39.43039189040545,24,False,0,0.0,,,NONE,,Vancouver,CA,BC
E201893,S3623264716,bus,fare_inspection,2024-02-08 16:36:28,onboard_sensor,RTOS,R060,V0865,S007,S017,49.363218,-123.181809,30.936732095081684,18,False,0,0.34,VAL01870,INS0280,NONE,pass,Vancouver,CA,BC
E201894,S6974821888,seabus,door_close,2024-11-03 11:12:27,handheld_validator,Linux,R110,V0353,S023,S030,49.223117,-123.085366,23.11512907924238,4,False,0,0.19,,,NONE,,Vancouver,CA,BC
E201895,S4413805290,bus,door_open,2024-07-13 21:08:17,validator_gate,Android,R086,V0387,S027,S011,49.383395,-123.021399,25.014516406201864,43,True,0,0.7,,,NONE,,Vancouver,CA,BC
E201896,S1771347527,bus,tap_on,2025-01-30 20:55:20,vehicle_avl_unit,Embedded,R033,V0082,S005,S020,49.300372,-123.062218,24.366606963527754,60,False,2,0.38,VAL00413,,NONE,,Vancouver,CA,BC
E201897,S5047203932,skytrain,door_open,2024-03-30 18:26:24,handheld_validator,RTOS,R055,V0775,S018,S017,49.401133,-123.056112,44.05681634496407,47,True,0,0.74,,,NONE,,Vancouver,CA,BC
E201898,S2581628121,bus,speed_alert,2025-06-10 04:45:15,handheld_validator,Linux,R029,V0036,S008,S005,49.2009,-123.205428,21.44346340966252,47,False,0,0.48,,,NONE,,Vancouver,CA,BC
E201899,S9572147651,skytrain,gps_ping,2024-10-31 18:27:33,handheld_validator,Android,R070,V0623,S005,S001,49.301012,-123.077587,44.7626722509864,9,False,0,0.83,,,NONE,,Vancouver,CA,BC
E201900,S7655047022,seabus,door_close,2024-08-13 09:03:40,cctv,Linux,R096,V0586,S026,S022,49.399859,-123.060994,22.264326550911274,33,False,0,0.55,,,NONE,,Vancouver,CA,BC
E201901,S8296129935,skytrain,tap_off,2025-02-22 11:37:50,validator_gate,Android,R056,V0496,S025,S004,49.299437,-123.199423,49.40437565757145,16,False,-4,0.89,VAL00529,,NONE,,Vancouver,CA,BC
E201902,S7180949562,bus,gps_ping,2025-06-07 21:18:17,vehicle_avl_unit,Linux,R019,V0666,S005,S027,49.312893,-123.063175,27.263187482856754,12,False,0,0.35,,,NONE,,Vancouver,CA,BC
E201903,S1453152165,skytrain,gps_ping,2024-05-08 00:52:58,vehicle_avl_unit,RTOS,R040,V0025,S012,S014,49.230734,-123.156033,36.303499050444245,22,False,0,0.91,,,NONE,,Vancouver,CA,BC
E201904,S5427442895,seabus,fare_inspection,2025-03-18 22:00:53,cctv,iOS,R053,V0618,S024,S027,49.239135,-123.12051,23.78695631869824,0,False,0,0.26,VAL01040,INS0034,NONE,warning,Vancouver,CA,BC
E201905,S4450788116,bus,tap_on,2024-03-14 04:13:35,validator_gate,Linux,R002,V0400,S024,S029,49.23972,-123.122364,30.36581565092645,35,False,2,0.63,VAL02182,,NONE,,Vancouver,CA,BC
E201906,S8533974716,wce,tap_on,2024-08-14 23:23:46,validator_gate,Android,R114,V0325,S002,S019,49.331383,-123.0945,58.10756469055139,35,False,4,0.29,VAL02029,,NONE,,Vancouver,CA,BC
E201907,S8367268333,skytrain,gps_ping,2025-05-20 02:09:23,handheld_validator,Embedded,R047,V0873,S007,S006,49.354037,-123.188114,36.76154499124914,25,False,0,0.7,,,NONE,,Vancouver,CA,BC
E201908,S2659326711,skytrain,door_close,2024-08-15 18:18:40,cctv,Embedded,R033,V0023,S002,S030,49.345307,-123.102405,31.643135075669495,46,False,0,0.42,,,NONE,,Vancouver,CA,BC
E201909,S6025730131,skytrain,tap_off,2025-02-09 18:34:40,validator_gate,RTOS,R057,V0637,S002,S010,49.347612,-123.105662,39.730562725495986,7,False,0,0.93,VAL01260,,NONE,,Vancouver,CA,BC
E201910,S7653280901,bus,tap_on,2025-03-27 02:09:36,handheld_validator,RTOS,R085,V0637,S025,S018,49.296733,-123.206317,34.98662786328379,8,False,7,0.46,VAL01716,,MINOR_DELAY,,Vancouver,CA,BC
E201911,S1914021258,seabus,fare_inspection,2025-06-20 13:48:45,validator_gate,Android,R066,V0693,S016,S021,49.315568,-123.198699,29.375672441080788,27,False,0,0.49,VAL01977,INS0044,NONE,pass,Vancouver,CA,BC
E201912,S9847118124,seabus,gps_ping,2024-08-14 06:08:08,vehicle_avl_unit,iOS,R026,V0045,S026,S022,49.39645,-123.062357,28.33416382204932,19,False,0,0.25,,,NONE,,Vancouver,CA,BC
E201913,S6630725677,skytrain,fare_inspection,2024-09-02 07:20:36,validator_gate,RTOS,R069,V0391,S029,S015,49.18957,-123.197494,45.30951202051646,26,False,0,0.43,VAL01520,INS0028,NONE,pass,Vancouver,CA,BC
E201914,S8179196621,seabus,gps_ping,2024-06-22 13:45:46,vehicle_avl_unit,iOS,R109,V0636,S017,S018,49.182319,-123.016601,21.832573974714805,39,False,0,0.44,,,MINOR_DELAY,,Vancouver,CA,BC
E201915,S1212949135,skytrain,door_close,2024-02-02 11:59:18,validator_gate,iOS,R015,V0383,S017,S029,49.188152,-123.005763,37.89387757498409,44,False,0,1.0,,,NONE,,Vancouver,CA,BC
E201916,S6782164072,wce,gps_ping,2024-02-02 16:36:33,validator_gate,Embedded,R033,V0654,S019,S015,49.244414,-123.212992,57.75080110521024,28,False,0,0.75,,,NONE,,Vancouver,CA,BC
E201917,S1585188502,bus,door_close,2024-05-05 00:40:51,vehicle_avl_unit,Embedded,R101,V0617,S012,S023,49.238994,-123.154767,25.46931945430129,51,False,0,0.9,,,NONE,,Vancouver,CA,BC
E201918,S1196707444,skytrain,tap_off,2025-01-19 23:29:15,validator_gate,iOS,R051,V0568,S007,S024,49.368357,-123.183525,32.936518016053455,36,False,-2,0.43,VAL02220,,NONE,,Vancouver,CA,BC
E201919,S3048979720,bus,tap_on,2024-02-10 22:26:03,vehicle_avl_unit,Linux,R097,V0474,S024,S025,49.231541,-123.119018,35.017527706717864,30,False,3,0.72,VAL01601,,NONE,,Vancouver,CA,BC
E201920,S5107328828,skytrain,gps_ping,2025-06-03 08:49:55,validator_gate,Android,R023,V0625,S023,S030,49.230017,-123.079785,44.48444982336223,36,False,0,0.21,,,MINOR_DELAY,,Vancouver,CA,BC
E201921,S9153294624,skytrain,tap_off,2025-05-12 04:17:57,handheld_validator,RTOS,R055,V0124,S012,S023,49.228746,-123.14995,29.36751246318856,10,False,-3,0.79,VAL00536,,NONE,,Vancouver,CA,BC
E201922,S9836144430,skytrain,tap_on,2025-06-01 19:12:52,cctv,RTOS,R111,V0556,S017,S012,49.174488,-123.019214,47.632675146880864,17,False,3,0.68,VAL01653,,NONE,,Vancouver,CA,BC
E201923,S6829499829,skytrain,tap_off,2025-02-15 23:33:21,vehicle_avl_unit,Embedded,R018,V0161,S006,S009,49.167432,-123.005181,47.54044196873998,46,False,-5,0.95,VAL01845,,NONE,,Vancouver,CA,BC
E201924,S2861158606,bus,tap_on,2025-03-04 19:24:59,cctv,iOS,R092,V0503,S021,S018,49.183644,-123.120906,27.79899591419115,17,False,2,0.85,VAL01692,,NONE,,Vancouver,CA,BC
E201925,S2897401542,bus,fare_inspection,2025-01-14 20:05:53,vehicle_avl_unit,RTOS,R052,V0078,S013,S002,49.271574,-123.061925,12.385276847199266,39,False,0,0.49,VAL01327,INS0149,NONE,pass,Vancouver,CA,BC
E201926,S3638496564,bus,speed_alert,2025-01-17 07:00:27,vehicle_avl_unit,Android,R056,V0568,S026,S028,49.405279,-123.0471,29.110988012607937,14,False,0,0.46,,,NONE,,Vancouver,CA,BC
E201927,S8719956610,skytrain,tap_on,2024-02-19 13:44:02,validator_gate,Linux,R112,V0318,S030,S025,49.165326,-123.159822,51.41519511410642,38,False,3,0.39,VAL01329,,NONE,,Vancouver,CA,BC
E201928,S1364004215,skytrain,door_open,2024-12-05 20:30:28,validator_gate,Embedded,R017,V0012,S026,S028,49.388362,-123.061231,40.46772304944443,35,True,0,0.49,,,NONE,,Vancouver,CA,BC
E201929,S7815129554,bus,fare_inspection,2024-10-15 07:26:45,validator_gate,RTOS,R102,V0799,S025,S002,49.303867,-123.198639,25.113665208933696,30,False,0,0.8,VAL01368,INS0298,MEDICAL,pass,Vancouver,CA,BC
E201930,S7179627391,bus,gps_ping,2024-03-05 13:27:15,vehicle_avl_unit,Embedded,R095,V0420,S007,S001,49.365884,-123.195049,29.137207491409637,34,False,0,0.86,,,NONE,,Vancouver,CA,BC
E201931,S2168859916,skytrain,departure,2024-07-24 13:34:59,handheld_validator,iOS,R026,V0364,S009,S011,49.235525,-123.11313,47.00883487613347,0,False,0,0.11,,,NONE,,Vancouver,CA,BC
E201932,S2212481694,bus,speed_alert,2024-03-05 17:24:37,validator_gate,Embedded,R119,V0793,S008,S014,49.198141,-123.200459,19.88861430897733,15,False,0,0.37,,,NONE,,Vancouver,CA,BC
E201933,S5230558060,bus,speed_alert,2024-01-07 15:03:14,vehicle_avl_unit,iOS,R071,V0862,S021,S003,49.190781,-123.12192,28.66244498622982,12,False,0,0.55,,,NONE,,Vancouver,CA,BC
E201934,S5453442477,bus,gps_ping,2025-03-12 01:44:09,validator_gate,iOS,R086,V0215,S027,S019,49.396577,-123.025219,23.949759454145166,18,False,0,0.42,,,MINOR_DELAY,,Vancouver,CA,BC
E201935,S9323220813,bus,door_open,2024-02-21 01:43:53,handheld_validator,iOS,R010,V0464,S028,S026,49.297669,-123.015888,21.846157061398824,29,True,0,0.52,,,MINOR_DELAY,,Vancouver,CA,BC
E201936,S7592106972,skytrain,arrival,2025-03-04 06:42:48,validator_gate,Linux,R092,V0281,S019,S011,49.24221,-123.224326,37.39872581825492,32,True,0,0.84,,,NONE,,Vancouver,CA,BC
E201937,S1956552744,bus,gps_ping,2025-06-13 12:59:39,vehicle_avl_unit,Android,R002,V0320,S004,S016,49.178269,-123.025816,28.100587500002913,23,False,0,0.49,,,NONE,,Vancouver,CA,BC
E201938,S2281683015,wce,incident_report,2025-02-07 02:44:57,validator_gate,Android,R017,V0875,S003,S013,49.207602,-123.199928,57.820533911063855,28,False,0,0.36,,,NONE,,Vancouver,CA,BC
E201939,S6569142340,seabus,tap_off,2024-09-07 13:12:48,validator_gate,iOS,R096,V0073,S027,S029,49.394327,-123.033324,21.48334080365219,0,False,-2,0.38,VAL00133,,MEDICAL,,Vancouver,CA,BC
E201940,S1623414864,skytrain,tap_on,2025-03-06 21:12:05,validator_gate,Embedded,R006,V0449,S006,S008,49.17365,-123.017627,51.5689657204048,13,False,3,0.67,VAL00702,,NONE,,Vancouver,CA,BC
E201941,S9221380858,skytrain,tap_off,2024-01-23 23:01:12,vehicle_avl_unit,iOS,R001,V0677,S028,S024,49.297286,-123.027842,38.000233172344664,35,False,-1,0.44,VAL00357,,NONE,,Vancouver,CA,BC
E201942,S4485790571,skytrain,incident_report,2024-09-17 17:01:10,validator_gate,iOS,R022,V0204,S019,S030,49.232923,-123.209127,39.48150251724301,10,False,0,0.24,,,NONE,,Vancouver,CA,BC
E201943,S6729723758,skytrain,gps_ping,2024-07-26 09:25:18,cctv,iOS,R041,V0654,S030,S028,49.168419,-123.156796,46.24624100942719,24,False,0,0.38,,,NONE,,Vancouver,CA,BC
E201944,S8581427665,bus,departure,2025-04-04 13:58:32,validator_gate,Embedded,R093,V0348,S003,S001,49.193535,-123.204351,29.656401061997567,47,False,0,0.0,,,NONE,,Vancouver,CA,BC
E201945,S4250594582,bus,gps_ping,2025-01-22 16:39:52,validator_gate,Embedded,R071,V0653,S025,S005,49.291864,-123.196083,19.087295755521257,11,False,0,0.61,,,NONE,,Vancouver,CA,BC
E201946,S7485056254,bus,gps_ping,2024-08-22 21:08:15,handheld_validator,Linux,R004,V0321,S021,S019,49.198779,-123.116745,6.2765699619654125,38,False,0,0.78,,,NONE,,Vancouver,CA,BC
E201947,S2754204743,bus,gps_ping,2024-07-13 07:40:00,cctv,Android,R020,V0684,S006,S026,49.162077,-123.017236,22.761759704747806,45,False,0,0.6,,,NONE,,Vancouver,CA,BC
E201948,S4079978931,wce,gps_ping,2024-07-26 04:55:01,handheld_validator,iOS,R013,V0303,S030,S024,49.167902,-123.156748,67.13902117675245,7,False,0,0.64,,,NONE,,Vancouver,CA,BC
E201949,S5970877502,skytrain,departure,2024-12-25 06:37:46,vehicle_avl_unit,Embedded,R039,V0500,S019,S025,49.227453,-123.224756,44.260387112617394,39,False,0,0.58,,,NONE,,Vancouver,CA,BC
E201950,S2784134906,bus,speed_alert,2025-06-05 00:04:09,validator_gate,Embedded,R044,V0122,S012,S023,49.230957,-123.145976,26.94318430757547,11,False,0,0.59,,,NONE,,Vancouver,CA,BC
E201951,S2916820528,seabus,tap_on,2024-05-07 07:59:22,vehicle_avl_unit,Android,R100,V0123,S001,S004,49.248077,-123.014177,25.336121287173686,31,False,2,0.58,VAL01147,,NONE,,Vancouver,CA,BC
E201952,S6288594708,skytrain,tap_off,2024-05-20 02:46:44,vehicle_avl_unit,Android,R070,V0800,S010,S007,49.263874,-123.171403,37.26736184353425,20,False,-1,0.34,VAL01593,,NONE,,Vancouver,CA,BC
E201953,S7621801654,skytrain,tap_off,2025-01-22 04:29:45,vehicle_avl_unit,RTOS,R048,V0786,S016,S009,49.313061,-123.189956,31.940168690097124,24,False,-3,0.44,VAL01649,,NONE,,Vancouver,CA,BC
E201954,S6841001502,skytrain,speed_alert,2024-08-30 23:01:52,validator_gate,Linux,R002,V0575,S021,S029,49.194459,-123.122628,38.34212638405463,26,False,0,0.63,,,NONE,,Vancouver,CA,BC
E201955,S6656814387,wce,gps_ping,2025-03-30 20:26:52,validator_gate,Android,R012,V0230,S024,S017,49.233564,-123.12022,70.20004848142928,21,False,0,0.74,,,SECURITY,,Vancouver,CA,BC
E201956,S6223978621,bus,tap_on,2024-08-26 02:52:04,vehicle_avl_unit,Embedded,R086,V0606,S007,S002,49.362396,-123.191219,39.745122342060505,3,False,1,0.96,VAL00962,,NONE,,Vancouver,CA,BC
E201957,S7347763075,wce,incident_report,2025-06-20 13:13:33,vehicle_avl_unit,Embedded,R102,V0421,S020,S028,49.328665,-123.140891,62.09379314784528,19,False,0,0.69,,,NONE,,Vancouver,CA,BC
E201958,S8010228958,bus,gps_ping,2024-04-02 07:53:40,vehicle_avl_unit,Embedded,R006,V0628,S007,S001,49.353716,-123.189624,27.53872224373254,25,False,0,0.99,,,NONE,,Vancouver,CA,BC
E201959,S5372306724,bus,arrival,2024-07-21 11:21:09,validator_gate,RTOS,R027,V0829,S019,S014,49.232098,-123.210812,20.7922454768455,19,True,0,0.52,,,NONE,,Vancouver,CA,BC
E201960,S7992184308,bus,tap_on,2024-04-25 22:34:27,handheld_validator,iOS,R011,V0461,S016,S003,49.301572,-123.193195,15.87224207438996,7,False,3,0.6,VAL01728,,NONE,,Vancouver,CA,BC
E201961,S6454153508,skytrain,incident_report,2025-01-03 12:54:10,vehicle_avl_unit,Embedded,R107,V0283,S007,S023,49.366539,-123.193282,35.148699338168825,6,False,0,0.42,,,NONE,,Vancouver,CA,BC
E201962,S7503188218,bus,gps_ping,2024-09-17 02:16:14,handheld_validator,iOS,R067,V0432,S019,S016,49.244688,-123.20744,26.679673542066983,34,False,0,0.91,,,MINOR_DELAY,,Vancouver,CA,BC
E201963,S2956313341,skytrain,tap_off,2024-05-21 21:15:52,validator_gate,Linux,R110,V0696,S003,S021,49.198495,-123.196345,39.08208408787815,0,False,-6,0.49,VAL00240,,NONE,,Vancouver,CA,BC
E201964,S1778778940,bus,tap_on,2024-12-23 11:32:20,cctv,Linux,R018,V0829,S004,S006,49.176329,-123.025692,24.047756830433528,15,False,2,0.31,VAL00836,,NONE,,Vancouver,CA,BC
E201965,S9194514907,bus,tap_on,2024-06-24 03:24:16,handheld_validator,RTOS,R092,V0887,S013,S002,49.268545,-123.051032,24.192227635000425,26,False,8,0.73,VAL01159,,NONE,,Vancouver,CA,BC
E201966,S8295702153,bus,tap_on,2024-05-28 02:14:10,onboard_sensor,Linux,R020,V0448,S021,S005,49.189785,-123.115095,15.882383624469416,25,False,3,0.11,VAL01823,,OBSTRUCTION,,Vancouver,CA,BC
E201967,S9928439791,skytrain,door_open,2024-05-03 21:56:35,validator_gate,iOS,R038,V0399,S024,S005,49.237075,-123.12281,37.66590168429698,7,True,0,1.0,,,NONE,,Vancouver,CA,BC
E201968,S3295432998,bus,gps_ping,2024-09-25 15:43:49,handheld_validator,Android,R061,V0145,S004,S008,49.173469,-123.04027,27.91597849047985,28,False,0,0.63,,,NONE,,Vancouver,CA,BC
E201969,S7382639497,seabus,tap_off,2024-03-30 01:05:01,onboard_sensor,Embedded,R001,V0568,S006,S004,49.164543,-123.0165,22.458819087843835,23,False,-4,0.47,VAL02087,,NONE,,Vancouver,CA,BC
E201970,S2342017791,bus,gps_ping,2024-12-01 22:03:57,validator_gate,RTOS,R088,V0257,S028,S022,49.298051,-123.023332,22.008597341445714,29,False,0,0.7,,,MINOR_DELAY,,Vancouver,CA,BC
E201971,S8620275433,bus,tap_on,2024-02-01 00:24:53,validator_gate,Embedded,R117,V0694,S030,S023,49.168268,-123.16201,21.01952379679781,12,False,7,0.42,VAL00674,,NONE,,Vancouver,CA,BC
E201972,S4669528636,skytrain,tap_on,2024-04-01 11:44:58,handheld_validator,Linux,R009,V0131,S015,S014,49.312688,-123.223528,40.37091242793827,9,False,5,0.7,VAL01686,,NONE,,Vancouver,CA,BC
E201973,S2789921558,skytrain,arrival,2025-02-07 06:07:09,vehicle_avl_unit,RTOS,R116,V0278,S015,S026,49.295844,-123.238104,35.06110397495206,33,True,0,0.45,,,SECURITY,,Vancouver,CA,BC
E201974,S9414240749,skytrain,speed_alert,2025-02-23 09:24:41,onboard_sensor,iOS,R104,V0859,S022,S005,49.171694,-123.013607,35.89067233347549,33,False,0,0.26,,,NONE,,Vancouver,CA,BC
E201975,S5256106271,wce,gps_ping,2024-04-01 05:08:36,vehicle_avl_unit,Android,R106,V0112,S002,S005,49.347302,-123.097243,48.51486591977529,51,False,0,0.85,,,NONE,,Vancouver,CA,BC
E201976,S5396286118,skytrain,gps_ping,2025-01-13 04:10:10,vehicle_avl_unit,RTOS,R003,V0518,S020,S026,49.320268,-123.134122,35.83604986267167,16,False,0,0.36,,,NONE,,Vancouver,CA,BC
E201977,S5311952827,skytrain,departure,2024-05-19 09:06:46,vehicle_avl_unit,Linux,R019,V0407,S024,S022,49.246967,-123.117932,42.160501776536336,42,False,0,0.4,,,NONE,,Vancouver,CA,BC
E201978,S9964063825,bus,gps_ping,2025-05-26 21:14:11,handheld_validator,Embedded,R048,V0702,S003,S005,49.208988,-123.202107,34.07476860054676,35,False,0,0.7,,,MEDICAL,,Vancouver,CA,BC
E201979,S7654846289,bus,gps_ping,2025-03-29 09:02:58,validator_gate,Linux,R107,V0710,S004,S014,49.178567,-123.024999,31.99905311455877,0,False,0,0.64,,,NONE,,Vancouver,CA,BC
E201980,S8726505575,skytrain,gps_ping,2024-04-25 06:53:20,validator_gate,Linux,R108,V0089,S013,S004,49.273181,-123.046451,40.5815397981765,53,False,0,0.62,,,NONE,,Vancouver,CA,BC
E201981,S1155999449,skytrain,speed_alert,2024-04-27 15:32:12,vehicle_avl_unit,Embedded,R081,V0146,S005,S007,49.299799,-123.078329,40.575632485668265,41,False,0,0.4,,,NONE,,Vancouver,CA,BC
E201982,S7117774558,bus,gps_ping,2024-01-13 08:27:30,handheld_validator,Linux,R091,V0528,S002,S005,49.332736,-123.106248,17.755025382825103,0,False,0,0.35,,,MINOR_DELAY,,Vancouver,CA,BC
E201983,S2645210896,bus,speed_alert,2024-07-21 11:51:41,vehicle_avl_unit,Linux,R114,V0406,S020,S025,49.331978,-123.139801,21.205834234434985,0,False,0,0.76,,,NONE,,Vancouver,CA,BC
E201984,S8294379150,bus,door_open,2024-08-25 09:42:44,validator_gate,iOS,R110,V0144,S002,S016,49.331784,-123.105299,29.261587782488984,26,True,0,0.69,,,NONE,,Vancouver,CA,BC
E201985,S8107220665,skytrain,tap_on,2024-09-14 04:57:55,handheld_validator,Linux,R082,V0074,S005,S025,49.311235,-123.077884,33.881111984278014,27,False,2,0.91,VAL01054,,NONE,,Vancouver,CA,BC
E201986,S1135595539,bus,gps_ping,2024-07-07 09:26:44,vehicle_avl_unit,Android,R037,V0394,S011,S023,49.317378,-123.200977,28.30016819481232,11,False,0,0.52,,,NONE,,Vancouver,CA,BC
E201987,S3397605345,bus,departure,2024-10-07 02:38:09,onboard_sensor,Android,R027,V0658,S024,S017,49.235196,-123.110127,25.849898790823264,22,False,0,0.83,,,NONE,,Vancouver,CA,BC
E201988,S5622763802,skytrain,tap_on,2024-09-19 00:31:04,cctv,iOS,R111,V0795,S025,S015,49.295751,-123.191767,45.29244714945074,50,False,6,0.57,VAL01857,,NONE,,Vancouver,CA,BC
E201989,S6538240114,bus,door_open,2025-01-20 00:44:26,cctv,Linux,R057,V0313,S030,S008,49.179263,-123.153356,27.558025162280387,0,True,0,0.52,,,NONE,,Vancouver,CA,BC
E201990,S9270804007,bus,speed_alert,2024-06-08 19:46:34,handheld_validator,RTOS,R072,V0661,S007,S021,49.372464,-123.183978,23.21403561635673,33,False,0,0.77,,,NONE,,Vancouver,CA,BC
E201991,S2962608579,wce,tap_off,2025-02-14 03:19:26,handheld_validator,RTOS,R045,V0379,S024,S025,49.230912,-123.121607,56.2123423176639,36,False,-1,0.52,VAL02288,,MEDICAL,,Vancouver,CA,BC
E201992,S9038823719,bus,gps_ping,2024-01-31 22:38:46,handheld_validator,RTOS,R067,V0601,S007,S002,49.369309,-123.194652,30.925498185468186,11,False,0,0.46,,,NONE,,Vancouver,CA,BC
